시도명,시군구명,읍/면/동
경기도,수원시팔달구,인계동
경기도,화성시,반송동
경기도,안양시동안구,호계동
전라남도,보성군,벌교읍
인천광역시,남동구,고잔동
경상남도,의령군,가례면
부산광역시,남구,대연동
서울특별시,마포구,상암동
충청남도,예산군,오가면
전라남도,함평군,월야면
경기도,양평군,양서면
경기도,성남시중원구,성남동
전라북도,남원시,보절면
경기도,고양시일산서구,구산동
경상남도,산청군,삼장면
서울특별시,영등포구,양평동4가
경기도,남양주시,진접읍
서울특별시,강남구,삼성동
강원도,원주시,우산동
대구광역시,북구,고성동1가
서울특별시,성동구,하왕십리동
강원도,강릉시,포남동
경기도,구리시,인창동
경기도,고양시일산동구,식사동
전라남도,담양군,봉산면
경상북도,영주시,가흥동
전라남도,화순군,능주면
경기도,안양시동안구,관양동
경상남도,김해시,신문동
충청북도,음성군,음성읍
서울특별시,양천구,목동
부산광역시,해운대구,우동
충청남도,공주시,태봉동
경상남도,창원시 마산합포구,진북면
경상남도,김해시,내덕동
대전광역시,중구,선화동
서울특별시,도봉구,방학동
경상남도,창원시 진해구,남양동
전라남도,구례군,문척면
충청남도,보령시,명천동
서울특별시,구로구,구로동
경상북도,영덕군,남정면
경기도,의정부시,가능동
경상남도,김해시,서상동
경기도,포천시,일동면
부산광역시,해운대구,중동
서울특별시,금천구,독산동
대전광역시,동구,성남동
경기도,광주시,쌍령동
충청남도,당진시,사기소동
서울특별시,동작구,상도동
경기도,파주시,금릉동
전라북도,전주시덕진구,진북동
전라북도,전주시완산구,삼천동2가
경기도,부천시,원종동
경상남도,산청군,산청읍
충청남도,논산시,양촌면
경기도,화성시,동탄면
인천광역시,남동구,운연동
서울특별시,강서구,방화동
경기도,안산시상록구,일동
경상남도,하동군,금성면
경상남도,거창군,거창읍
인천광역시,부평구,십정동
서울특별시,영등포구,대림동
서울특별시,관악구,신림동
서울특별시,노원구,중계동
경기도,고양시일산서구,구산동
경상남도,하동군,북천면
경기도,시흥시,신천동
울산광역시,남구,달동
전라남도,순천시,황전면
경상북도,청도군,금천면
경기도,화성시,안녕동
대구광역시,북구,복현동
경기도,고양시덕양구,관산동
강원도,춘천시,남산면
세종특별자치시,세종,연서면
인천광역시,중구,항동7가
전라북도,전주시완산구,서신동
경기도,광주시,태전동
경기도,부천시,삼정동
충청남도,태안군,근흥면
경기도,이천시,율면
경기도,과천시,과천동
대구광역시,동구,효목동
경기도,포천시,소흘읍
광주광역시,북구,유동
서울특별시,중구,신당동
경기도,안양시동안구,호계동
전라북도,부안군,상서면
충청남도,공주시,정안면
경기도,김포시,대곶면
경상남도,창원시 진해구,덕산동
서울특별시,강남구,역삼동
전라남도,영광군,영광읍
대구광역시,달서구,대천동
경상남도,통영시,광도면
전라북도,김제시,금구면
전라남도,순천시,대룡동
경상남도,남해군,창선면
서울특별시,성북구,동선동4가
충청북도,청주시서원구,남이면
경기도,성남시중원구,상대원동
경상남도,김해시,대성동
경상남도,밀양시,무안면
충청북도,진천군,진천읍
전라남도,곡성군,겸면
경기도,동두천시,생연동
강원도,속초시,청학동
전라남도,광양시,옥룡면
강원도,동해시,쇄운동
울산광역시,남구,상개동
경상남도,의령군,의령읍
서울특별시,관악구,신림동
경상북도,김천시,아포읍
부산광역시,강서구,대저2동
전라북도,임실군,지사면
충청남도,태안군,태안읍
경기도,양평군,서종면
인천광역시,남동구,간석동
경상북도,영천시,고경면
경상북도,김천시,부항면
경기도,광주시,오포읍
경기도,성남시수정구,신흥동
부산광역시,사하구,구평동
충청북도,제천시,하소동
경기도,시흥시,매화동
서울특별시,강북구,미아동
인천광역시,중구,을왕동
경상남도,거창군,거창읍
경기도,안산시상록구,사동
경기도,수원시영통구,원천동
광주광역시,남구,송하동
전라남도,화순군,남면
전라북도,진안군,부귀면
전라북도,전주시덕진구,팔복동2가
경상북도,안동시,송천동
충청남도,보령시,내항동
전라북도,정읍시,정우면
대구광역시,달성군,구지면
부산광역시,부산진구,부전동
충청남도,보령시,동대동
경상북도,성주군,성주읍
제주특별자치도,제주시,애월읍
서울특별시,동대문구,휘경동
광주광역시,광산구,수완동
인천광역시,중구,항동7가
서울특별시,서초구,방배동
충청남도,당진시,송산면
대구광역시,북구,산격동
부산광역시,중구,중앙동4가
강원도,양양군,양양읍
전라남도,진도군,진도읍
대구광역시,중구,계산동1가
강원도,태백시,황지동
대전광역시,유성구,봉명동
부산광역시,해운대구,반여동
경상남도,밀양시,산외면
경상북도,김천시,개령면
서울특별시,양천구,목동
경기도,고양시덕양구,행신동
서울특별시,은평구,신사동
충청북도,음성군,감곡면
제주특별자치도,제주시,애월읍
서울특별시,노원구,상계동
부산광역시,부산진구,연지동
강원도,고성군,죽왕면
부산광역시,동래구,사직동
서울특별시,강북구,수유동
경상북도,포항시남구,장기면
경기도,남양주시,진접읍
전라북도,익산시,팔봉동
부산광역시,해운대구,중동
경기도,안성시,옥산동
대전광역시,서구,둔산동
서울특별시,서초구,서초동
대구광역시,동구,신서동
부산광역시,사상구,감전동
경기도,화성시,장안면
부산광역시,수영구,광안동
경기도,화성시,남양읍
경기도,화성시,양감면
부산광역시,중구,부평동2가
부산광역시,기장군,기장읍
경상남도,합천군,율곡면
부산광역시,남구,용호동
인천광역시,부평구,삼산동
대전광역시,서구,변동
전라북도,진안군,동향면
충청남도,보령시,대천동
대구광역시,동구,신암동
강원도,춘천시,퇴계동
전라북도,전주시완산구,삼천동3가
서울특별시,서초구,잠원동
경기도,광주시,초월읍
경기도,부천시,삼정동
경상남도,통영시,서호동
경기도,평택시,안중읍
경기도,광주시,곤지암읍
경상남도,양산시,동면
인천광역시,남구,도화동
충청북도,괴산군,문광면
서울특별시,송파구,석촌동
부산광역시,기장군,철마면
서울특별시,강북구,미아동
경기도,시흥시,월곶동
경기도,안양시만안구,안양동
서울특별시,강서구,등촌동
강원도,홍천군,화촌면
경기도,여주시,북내면
경상북도,포항시남구,이동
경기도,성남시중원구,하대원동
경기도,안산시단원구,고잔동
울산광역시,중구,교동
경상북도,경주시,내남면
경상남도,의령군,가례면
대전광역시,유성구,장대동
경기도,김포시,운양동
경기도,안산시단원구,대부북동
경상남도,사천시,송포동
강원도,홍천군,홍천읍
서울특별시,은평구,불광동
경상남도,창원시 진해구,안골동
경기도,군포시,대야미동
경기도,수원시팔달구,우만동
서울특별시,광진구,중곡동
충청남도,공주시,탄천면
서울특별시,강남구,압구정동
경기도,양주시,고암동
서울특별시,성북구,동소문동1가
경기도,파주시,하지석동
대구광역시,동구,진인동
충청북도,청주시서원구,분평동
경상남도,창원시 마산합포구,구산면
인천광역시,남구,주안동
서울특별시,마포구,신정동
경기도,고양시일산동구,식사동
충청남도,부여군,장암면
경기도,파주시,법원읍
경상남도,거창군,가조면
부산광역시,강서구,대저2동
경기도,양평군,양동면
대구광역시,달성군,하빈면
충청북도,진천군,초평면
충청남도,천안시동남구,구성동
강원도,강릉시,임당동
경상남도,거제시,연초면
서울특별시,강서구,방화동
서울특별시,송파구,가락동
경기도,양평군,용문면
충청북도,보은군,속리산면
서울특별시,강서구,마곡동
부산광역시,강서구,명지동
경기도,부천시,삼정동
대구광역시,북구,산격동
서울특별시,관악구,봉천동
충청남도,서천군,화양면
전라북도,임실군,관촌면
경상북도,안동시,길안면
서울특별시,강북구,수유동
대구광역시,수성구,만촌동
경상북도,성주군,월항면
서울특별시,성동구,용답동
경상남도,김해시,삼계동
울산광역시,중구,복산동
광주광역시,광산구,도산동
경기도,수원시장안구,정자동
광주광역시,동구,월남동
전라남도,곡성군,고달면
강원도,양양군,서면
경상북도,청도군,각남면
울산광역시,중구,유곡동
경상남도,함안군,칠원읍
경상남도,창녕군,대지면
경상북도,성주군,가천면
경상남도,고성군,하이면
인천광역시,부평구,산곡동
충청남도,예산군,신양면
서울특별시,강북구,번동
충청남도,홍성군,홍북읍
서울특별시,마포구,서교동
충청남도,서산시,석림동
충청북도,충주시,연수동
경기도,양주시,광적면
울산광역시,중구,반구동
경기도,포천시,영중면
서울특별시,관악구,봉천동
서울특별시,중구,북창동
서울특별시,양천구,신월동
경상북도,영주시,문정동
전라북도,전주시덕진구,우아동3가
경기도,안양시동안구,비산동
경기도,광명시,하안동
인천광역시,계양구,효성동
인천광역시,서구,석남동
강원도,양구군,양구읍
서울특별시,도봉구,방학동
광주광역시,서구,유촌동
세종특별자치시,세종,고운동
경상남도,김해시,진영읍
대구광역시,중구,계산동2가
서울특별시,강남구,개포동
전라북도,김제시,죽산면
인천광역시,남구,주안동
경기도,고양시덕양구,강매동
서울특별시,성동구,하왕십리동
서울특별시,종로구,낙원동
